"","gene_id","NEO11 _Patient_11_T1_B_Rep1","NEO11 _Patient_11_T4_S_Rep1","NEO15 _Patient_15_T1_B_Rep1","NEO15 _Patient_15_T4_S_Rep1","NEO16 _Patient_16_T1_B_Rep1","NEO16 _Patient_16_T4_S_Rep1","NEO18 _Patient_18_T1_B_Rep1","NEO18 _Patient_18_T4_S_Rep1","NEO19 _Patient_19_T1_B_Rep1","NEO19 _Patient_19_T4_S_Rep1","NEO21 _Patient_21_T1_B_Rep1","NEO21 _Patient_21_T4_S_Rep1","NEO22 _Patient_22_T1_B_Rep1","NEO22 _Patient_22_T4_S_Rep1","NEO27 _Patient_27_T1_B_Rep1","NEO27 _Patient_27_T4_S_Rep1","NEO3 _Patient_3_T1_B_Rep1","NEO3 _Patient_3_T4_S_Rep1","NEO33 _Patient_33_T1_B_Rep1","NEO33 _Patient_33_T4_S_Rep1","NEO34 _Patient_34_T1_B_Rep1","NEO34 _Patient_34_T4_S_Rep1","NEO42 _Patient_42_T1_B_Rep1","NEO42 _Patient_42_T4_S_Rep1","NEO43 _Patient_43_T1_B_Rep1","NEO43 _Patient_43_T4_S_Rep1","NEO45 _Patient_45_T1_B_Rep1","NEO45 _Patient_45_T4_S_Rep1","NEO46 _Patient_46_T1_B_Rep1","NEO46 _Patient_46_T4_S_Rep1","NEO47 _Patient_47_T1_B_Rep1","NEO47 _Patient_47_T4_S_Rep1","NEO49 _Patient_49_T1_B_Rep1","NEO49 _Patient_49_T4_S_Rep1","NEO51 _Patient_51_T1_B_Rep1","NEO51 _Patient_51_T4_S_Rep1","NEO8 _Patient_8_T1_B_Rep1","NEO8 _Patient_8_T4_S_Rep1"
"6026","ICA1L",0.375623343928903,0.198745581844824,0.418567779299712,0.293370484204753,0.250355271763048,0.172487515510134,0.17683337078449,0.136821361206752,0.528071164578735,0.148999162587764,0.376734904998522,0.364796522858731,0.633477710655096,0.380951043625847,0.172487515510134,0.334682679935721,0.232292362089149,0.114207086844499,0.08884716412088,0.118319853590722,0.0746835358689345,0.145742660277605,0.176705738189114,0.231801022777158,0.382058508976068,0.0502718230743569,0.0866886701145151,0.213253950733534,0.323312417757903,0.174150712212013,0.228726355058498,0.286762889249558,0.162725652846203,0.135456067697888,0.132603162977982,0.165172317937167,0.303926836480695,0.419970287208376
"6027","WDR12",2.6955484681331,1.52506659207821,2.4979955006733,2.55409763783534,2.77125175187814,2.70862869717498,2.32048467801769,2.51399597936701,2.04019107183829,2.29689785770008,2.95363773967297,2.47819525793917,2.53431066500972,3.04858495757305,2.70862869717498,2.9789277763814,2.4974846313192,2.35191096110308,1.70088355602827,1.14990966753492,1.25882039687641,2.18745105402733,2.35980226054848,3.09389816258555,3.61588707391606,3.23081784186108,2.61376736814448,1.38128337250378,2.25217341320203,4.22573765346606,1.94822704387917,2.9322501913294,1.22094900446678,2.79742808215231,3.1263121303287,1.7995018140616,3.00593887651467,2.46205231879643
"6028","CARF",1.79368783654075,0.827900300921721,2,1.42115596066222,1.10097764772482,1.38681094647222,1.08746284125034,0.892274439785344,1.44201456555989,0.821465323805825,1.80776706176642,1.62480276525295,1.66083736769628,1.23266075679027,1.38681094647222,1.4494293141032,1.59120067293238,0.582844994776965,1.26183165875214,1.34993137336011,1.50639883152745,1.65718266012842,1.6406209280357,1.20789285164133,0.95464301130103,0.965322548367255,1.29572302453997,1.01934608880481,1.24488705912353,0.997545331370485,1.6999957436674,1.55237707109487,1.24792751344359,0.933799221782295,1.46414545669119,1.28451413324425,1.83511561525822,1.7982579326445
"6029","NBEAL1",4.7338966052475,3.98732086592925,3.96532254836725,4.88117515534928,4.42693561964834,3.391767719956,4.00898878322726,3.95140129167431,4.74146698640115,4.72137265947682,3.73009646559547,3.99004721957379,4.77452352959023,3.65420637794429,3.38763825895263,3.88166461932035,3.69932952567316,3.82578562746479,3.41724493642213,3.65306001710456,3.02768487693716,4.01703108052784,3.38694886483577,4.45285896471381,4.25247621413522,3.99095486039699,3.4995270242151,4.12267271882414,3.97911075501579,3.50589092972996,4.06608919045777,4.52418907844937,4.07296327155522,3.76659516172927,4.60169651648096,4.36036427654347,4.39917109381982,3.86789646399265
"6030","CYP20A1",2.97984243756774,1.79243893006464,2.87184364850932,2.3138262963904,2.51045562166176,3.01060083322651,2.35614381022528,1.65901117119815,3.27262045466299,1.91188328940579,2.65992455840238,2.62433488944509,2.66380001553176,2.46858331700683,3.01060083322651,1.89569039046369,2.38598315929781,2.4340276746636,2.73465543347901,1.80322703643493,2.32135090142462,3.06729452146853,2.99276843076892,2.76085963682191,2.35049724708413,2.07929276727285,2.8694766339654,2.61706334388818,3.30436501265442,3.07210580048042,3.01149563883783,2.85119933859329,2.44228003525258,1.55188510347172,1.73161772284062,2.71303589486194,3.23419472295381,2.37629038333705
"6031","ABI2",2.13389227019756,0.387583119544611,1.77736710945041,1.0621217119078,1.13356352574111,1.95270630763022,1.14860877020522,1.06557231159362,2.6915341649192,1.2904244038653,1.31614574229336,1.32826202860941,1.65901117119815,1.55336050333533,1.95270630763022,0.928957704857615,0.992333381750935,1.11902410314227,1.9061209529971,1.79202238753514,1.80240004011484,1.72377696962344,2.2231135885801,2.24671210053186,2.19093085956261,1.09356017616234,1.88322978903273,1.6378420603241,1.611172380044,2.30975827142464,1.35106289894039,1.91034891538093,1.47715921118664,0.883464418102322,1.49467161164755,1.67265162932838,2.202260983562,1.31034012061215
"6032","RAPH1",2.15769051358205,1.1807843910787,1.43988904761978,1.29983076182237,0.888071052102231,2.42223300068305,1.4027221768456,1.05727696507325,2.29572302453997,1.97929371044573,1.42867840994823,1.50233060171601,1.68212378961972,1.48284828306847,2.42223300068305,1.51903860960006,1.16542962042419,1.02573756141361,2.53231695933277,2.90842865016879,2.55900226618952,2.16639409625346,3.4594316186373,2.88615991333741,2.43108803384847,1.30567874324229,2.42304025336151,2.99313087142926,2.8742067858778,3.05137210172103,0.793771058544224,2.20320115631661,1.70929063572336,0.755143958486407,1.98768467756676,1.83995958748953,1.80859098813998,1.08133962745194
"6033","CD28",1.72071624252113,0.439144375901279,1.5489297694764,0.653885488716646,1.47456583453847,1.73335434061383,2.61211655222488,1.19975085671584,1.31788288282941,1.27976842159359,0.32146635859253,0.876644634773139,1.94673086014031,0.715014749910894,1.73335434061383,2.01934608880481,0.61635769699669,2.02076886509457,1.44890095114513,0.798092000728636,0.236706901995353,0.756254742723906,1.27500704749987,2.30684550031428,3.4392241805446,0.721766366338615,1.6073895000244,3,2.19440229193857,0.764600935659289,3.53977919169849,3.14469902515414,2.50716034911752,0.750692249392444,0.828875259594331,3.92409988564074,1.71369581484336,1.22650852980868
"6034","CTLA4",0.996750278849185,0.68920968830163,0.856149102318409,0.286053134377475,1.57434375392001,0.571725343891,2.95698592461258,0.809002774939086,0.976216975669518,2.05067582031712,0.325156117741591,0.0840234332189434,0.465608848395593,0.546067180450209,0.571725343891,2.29425313644451,0.467070757218749,2.47690008320375,1.23266075679027,0.952408122326442,0.246104009883917,0.550999138763864,1.25398926623079,2.38543103719352,0.961993677420255,0.870108217664178,1.23572705983806,3.17296748059609,1.50182126542091,0.566766454622181,2.7235585614721,2.87361636432633,3.00324241748868,1.26903314645524,1.0164963198962,4.05311133645956,1.38017531174203,1.16478627814334
"6035","LOC101927840",0.055181768756238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0503414858430675,0,0,0,0,0,0,0,0,0,0
"6036","ICOS",0.991680562143124,0.550900664647523,0.640898520642953,0.0588567555877712,1.60169651648096,0.707524790899608,2.13881446890228,0.506601942191015,1.42169458118029,1.56218135647187,0.214000429729606,0.628913542661786,0.824808577904864,0.522758841407708,0.707524790899608,2.00036062868351,0.367706537116356,2.15962918582123,0.568032104771279,0.463308565918163,0.19055165203227,0.0623289807883907,0.748718834119065,1.71017274827966,0.100277989592345,0.394294620494657,0.866472829715848,2.21816118709516,1.1263121303287,0.242084170550013,2.6177686458044,2.022545364569,2.17472598770613,0.307894775512501,0.349591742556752,3.43001758672766,0.524364623879868,1.02361021518265
"6037","LOC105373845",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6038","PARD3B",1.28865386360517,0.274887811577583,1.70487196445635,0.410558198142582,0.399553938384354,0.875072300640186,0.712639797930852,0.450274292553821,1.07450543636363,0.522859255191698,0.603976406399121,0.739848102699327,0.671655699360077,0.624615633137646,0.875072300640186,0.538637485170643,0.577440913388613,0.239275825882558,0.78114985171021,0.628353671349842,0.713519865694914,0.772139031221353,1.31846146516758,0.471447616377392,0.413594082409175,0.153416242255248,0.822363055157083,0.900180912086946,1.8682916687728,0.592827754784285,0.707171362421385,0.898479255718769,0.477366480067235,0.559247060461913,0.657274140743583,0.725086724630227,1.31440650755482,0.714751059343086
"6039","NRP2",2.29777835515853,1.4931349223055,3.43429461795993,0.736648166338869,1.78324709737812,3.6564963705535,2.32797472500578,1.5385381636298,2.13487805434311,1.73378816862518,1.82741257439886,2.40381306161659,2.1407786557828,1.2060180040209,3.6564963705535,1.6617495998107,1.55090066464752,1.65397717863634,1.8011586560937,1.51803149260217,1.58255600301406,1.22774107583913,4.23802251782572,2.72334012025117,2.95214715961952,1.46152855947288,4.9481335778404,2.50309426915734,2.40217642497948,5.11935617703968,2.35839626195665,2.61518085131524,2.34056226902641,2.35642555908681,2.40816837070811,2.96476826967405,2.85658737530124,1.83430670296291
"6040","LOC105373847",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6041","INO80D",2.06384804338205,0.622742975760372,2.06832686143451,0.856228798219045,0.958063131016612,1.41899946543127,1.72246602447109,0.919607046908355,2.54942274574666,1.61022758954469,0.738465217339776,1.49722912878761,1.18713429147454,1.29219277390189,1.41899946543127,0.956131016219584,1.11303366529989,1.60975496217244,1.91647664443772,2.11669744320102,1.81229284487327,1.6544355408454,2.78868571061353,1.84277774529544,1.99059187258758,0.903809558578697,2.27202318906105,2.44863669708433,2.2107005626298,2.46388398047101,1.68661257681559,1.94710505156787,1.84959901115145,1.2190910582462,1.3311319222172,2.33685463912547,2.19093085956261,1.32077347694587
"6042","LOC105373848",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6043","NDUFS1",3.47248777146274,2.9136075118231,3.75595576955096,2.99891757275836,4.03386345186628,3.93734439215023,3.1833277060448,2.90033550864098,3.39615948907315,3.24427819857814,3.31686980506433,3.16575118401426,3.01310489169949,3.48542682717024,3.93734439215023,3.82984955984469,3.23756371831768,4.44890095114513,3.15007219725299,3.18903382439002,3.24762375619625,4.21955576916691,3.84799690655495,3.83491342970104,4.20163386116965,3.87970576628229,3.54349588342577,3.76022094646651,3.82374936030827,4.0746766862945,3.19172055526403,3.4553601018681,3.22789507007964,2.80322703643493,3.36918727036538,3.09254574154357,3.37239496523802,3.22943410910003
"6044","GCSHP3",4.3305584000308,2.28481022253023,5.03430376776804,2.74286855102444,3.3466732850845,4.61941301059794,3.90689059560852,3.21707557938081,4.64443315240625,3.81966818349646,4.29865831556452,3.95326523901484,2.94860084749336,3.21241369992289,4.61941301059794,2.88205607096863,3.56803210477128,3.87578006306849,4.13504228623365,3.59454854955035,3.93545974780529,4.71149490665009,5.58526303088387,4.55458885167764,4.65706830120158,4.07980475463526,4.25096157353322,4.41481206056585,4.81147103052984,4.46858331700683,3.71699089440494,3.98002530023873,3.58856473740135,2.54818998907857,3.81762325751143,4.00988458893184,4.51727569320958,3.43376068196535
"6045","EEF1B2",10.4594316186373,10.4199601778479,9.20628180173535,10.7364019313183,10.5284541107648,9.72007321139177,9.88508622529017,9.65588844570667,10.5755392468345,10.8273427042341,9.16314646881125,9.50422311991285,10.8121773055144,9.57288966842058,9.72007321139177,10.1535520317081,9.27821712147131,10.2632692003727,9.02680005934372,8.76785339346664,8.32508054355428,9.23002043570563,8.92777796208234,10.3376219019925,10.6036263449862,9.23601419190008,9.43379405875492,9.03754695396218,9.64403651538472,9.73063995591679,10.5517082616207,10.2227949028681,9.79165130306317,9.42101285577923,10.1072170755914,10.0375469539622,10.5641494899857,9.82097669262124
"6046","SNORD51",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6047","SNORA41",6.25361115194717,7.5453506448223,6.24145887127465,6.73335434061383,6.96000193206808,6.85299758761332,5.9114519116266,7.06501215043695,7.26303440583379,6.49729300866279,5.62760683812965,5.81608765860021,5.77584069853125,5.99186193055632,6.85299758761332,7.17392693199981,6.64327899631198,6.98299357469431,6.76155123244448,6.54581396282903,6.33091687811462,6.17492568250068,4.53480866123175,6.67525138605026,7.20261362014849,6.61559285651096,7.26772305162742,6.0759604132434,6.10685079645022,8.56338696616201,6.27649666564036,6.76950729143624,6.78920757534734,7.06285565520599,6.72383156649532,6.13524754980957,6.44890095114513,7.38801728534513
"6048","CMKLR2",1.01292617444427,0.170694233687083,0.77137853948453,0.313710226150914,0.0663992289113826,0.904503365820047,0.239398041566555,0.15950002202322,0.140124223909071,0.189792937820259,0.752149127694699,0.845510123083573,0.643856189774725,0.117575367149798,0.904503365820047,0.357608303813848,0.0445479986227335,0,0.233765376808338,0,0.228603231948469,0.174789893047815,0.310921735230344,0.429321369941442,1.22032995487956,0.106200893064747,0.180657107560076,0.388354879548207,1.53306492186964,0.161436265825987,1.14469902515414,0.40914650591963,0.220825215797872,0.19484351199952,0.0627296162070671,0.874206785877799,0.995882448832006,0.284987846937843
"6049","CMKLR2-AS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0564031802142621,0,0,0,0,0,0
"6050","ZDBF2",1.88674522474211,0.889707158439787,1.91914936328767,0.905350899580958,1.54744982914397,1.19093085956261,0.965322548367255,0.380286156123079,2.20288783347014,0.438186375691362,1.11769504266975,1.18269229751619,1.34369206917902,0.609754962172443,1.19093085956261,0.49702469417753,1.25156762060825,2.06177619758669,0.967242400788105,0.80710758170653,0.479023559980514,0.822199872819968,1.43882511317562,0.778629125895568,1.78952060360031,0.584481522206653,1.29513524900082,2.43749409080897,1.96421377794694,0.520648535883335,1.36401205355861,1.64108355271207,0.835115615258218,1.63040547148232,1.24853483613868,1.30626223972785,1.86789646399265,1.34653146202802
"6051","ADAM23",1.30801131455218,0.420509350488903,1.56997709332457,0.612022162808062,1.80653028925957,1.58880456701555,0.836247331042841,0.466131128762188,1.29865831556452,0.122752222215528,1.70708299177171,2.00683657739666,1.12697285625777,0.851519191169904,1.58880456701555,0.616169466186731,0.809414444235898,2.48413813120167,1.04404433270602,0.531768206911696,0.684459701891346,1.00863030514344,1.70177082237904,1.05380644369579,3.39066768555967,0.215119424517295,1.67355642399014,0.832039332651974,0.751378022449154,0.698751887784676,1.18586654531133,1.79618241072,0.572695679575205,2.78492270156286,1.08610437124329,1.32538641465977,1.82048534298638,0.869792460376665
"6052","FAM237A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6053","DYTN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6054","MDH1B",2.12134701687844,0.821791836207556,1.29865831556452,2.16575118401426,1.76511036187958,2.71303589486194,1.29219277390189,1.0765590951316,2.19849415363908,0.257493447876156,1.699107384624,2.11136523092765,2.83187724119167,2.8425766307707,2.71303589486194,0.541812169528895,3.1815796587472,1.35670725293538,2.29572302453997,2.41872967673653,2.63552224145975,2.25580283660272,1.32423456227053,1.28924428515664,0.662934639875537,0.614097304774179,0.388244653392299,1.28095631383106,0.701682120295283,0.950169765897566,0.553163870509496,1.00863030514344,1.18650055764449,2.63110428236588,1.07792657868507,0.897008026448318,2.22743303803698,2.21412480535285
"6055","FASTKD2",2.35558014737736,1.99747307197096,1.94035471153329,1.95233356636969,2.44334142580323,2.24366908096686,1.58111017522555,1.50182126542091,3.4867143730307,1.64892555945312,2.52331103075142,2.30713704220492,2.11802742259079,2.4931349223055,2.24366908096686,1.91838623444635,2.64708421262895,2.2107005626298,1.94673086014031,1.94485844580754,2.08270258933025,2.22063951287686,1.6999957436674,2.3648525400612,2.30830262097233,1.924859998957,2.10400111032121,2.26603689399532,2.40435819483331,2.5293212253457,1.64293256935849,2.09693648250296,1.93885033700606,2.27500704749987,1.58014548442338,1.86155841957203,2.44969342303591,2.16027483140859
"6056","MIR3130-2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6057","MIR3130-1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6058","CPO",0.0370588533812187,0.0165818949186655,0.104444019171899,0.0332150622598479,0.0232695484916221,0.106643127197904,0.0296578346393782,0.00966821322686742,0.0499234587652445,0.0116258762614479,0.0705267208766824,0.0576235584781313,0.0831520843261611,0.0279183782672947,0.106643127197904,0.0116244451448556,0.100520217346102,0,0.0619144132450527,0.0525132762577218,0.0613614711443296,0.0490312626327127,0.058690543290014,0.0143110115586213,0.0115714928329227,0.0063267518292197,0.106669924910255,0.0169954359852041,0.0332996513448634,0.0291913570426183,0.0166532035601133,0.0402612230644346,0.0450375052988571,0.00479187952219636,0.0435964820048536,0.0321713888769666,0.0233831129935711,0.0358068740847546
"6059","KLF7",1.88596475675397,0.3907777267512,2.25459404303314,0.493032418128341,0.961993677420255,1.9061209529971,0.885808612477516,0.859413029585948,2.24123003551545,1.00144197417391,0.847515928040447,1.114367024952,1.26363540356833,0.621993231666123,1.9061209529971,0.895302621333307,0.635522241459754,0.800578977798369,0.893672851889234,0.676808994347789,0.364012053558615,0.802730895532156,1.83592407425437,1.49774008860909,1.20851725980554,0.846713940671477,2.05658352836637,1.26483664846778,1.81721392425833,1.59311469648462,1.4838802538141,1.86076420262883,1.06488285158485,0.624522057976862,1.76000798683207,1.25156762060825,1.98331287106712,1.10433665981474
"6060","MIR2355",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6061","MIR7845",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6062","MYOSLID-AS1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6063","MYOSLID",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131391931545908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6064","LINC01802",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6065","MIR1302-4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6066","LOC105373851",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6067","CREB1",3.08457456192551,1.37128005402265,3.4594316186373,2.13914201914569,2.76447355099267,3.31251996747495,2.81414021730582,1.99638874644762,3.48413813120167,2.57361689436603,2.91456452349394,2.71918344048179,2.41440618208775,2.71325590173097,3.31251996747495,2.71786831273266,2.32221660504549,3.23542072263744,2.60335929188297,1.88674522474211,2.23664568135327,3.14012422390907,3.5957423394744,3.60288440871842,3.02626890819055,2.55630678422498,3.306991278624,3.48155728070859,3.1196881745192,3.17136697561622,3.32192809488736,3.15315678806142,3.0264459803038,2.31527638701493,2.70973175942069,3.18428029441938,3.49697358099828,2.47508488294878
"6068","METTL21A",2.01792190799726,1.6238668618527,2.13093086982645,1.72857360255936,2.2687338010779,2.05345893194152,1.91571210014802,1.43349363984688,1.73638840070346,2.13454953446445,1.71281585443737,1.67716993881825,1.96236393150695,2.33170521649889,2.05345893194152,1.98221784631558,1.59836520532364,2.45969390298324,1.67762099245359,1.16992500144231,1.69242719808971,2.25459404303314,2.88791513563813,2.25126462889425,2.91647664443772,1.97085365434048,2.74286855102444,2.1798294908513,2.07519031415522,3.75488750216347,2.5392829085698,2.35586200632929,2.37684601401632,1.96458346277686,1.81721392425833,2.48645695576873,2.1036654827657,2.19314091914488
"6069","LINC01857",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149129269909933,0,0,0,0,0,0,0
"6070","CCNYL1",2.01720929003222,1.61635769699669,2.71435543310108,1.15769051358205,2.11136523092765,2.65145358008402,2.16800012451782,1.37629038333705,2.80611779603563,2.51475349843975,1.4662355621504,1.73378816862518,1.89607805539706,1.66539277104189,2.65145358008402,2.28953940534605,1.80446664273278,2.75808993420181,1.98513606736801,1.54052329643822,1.69198075060328,2.46988597627446,2.87970576628229,2.62784026504398,2.35388783628491,3.02786177535451,3.13619138628714,2.91609442293836,2.7945198406243,3.35176965202408,2.67174626686322,2.78534129870518,2.4979955006733,1.25035527176305,2.43108803384847,2.53007074222508,1.906505825626,1.45995613965412
