scope,cim,cim_class,rho_threshold,gene,n_scope_datasets,k_datasets,all_datasets_contributed,k_concordant,direction_concordant,nki_smc,nki_smc_dir,neo,neo_dir,tnbc_cl,tnbc_cl_dir,fisher_stat,fisher_p,fisher_padj,fisher_sig,stouffer_Z,stouffer_p,stouffer_padj,stouffer_sig,mean_abs_rrb
"NKI.NEO","Fun","Fun_only",0.3,"GLT8D1",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,25.0279983674777,4.96618731546216e-05,0.000185494038209068,"YES",3.69759656213532,0.000108825218395903,0.000310929195416867,"YES",0.528
"NKI.NEO","Fun","Fun_only",0.3,"PCDHB13",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,25.0264439099057,4.96976283785799e-05,0.000185494038209068,"YES",3.80543960177122,7.07762772562389e-05,0.000222622667500487,"YES",0.537
"NKI.NEO","Fun","Fun_only",0.3,"IL2RG",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,25.020572558555,4.98329105714382e-05,0.0001858455080717,"YES",4.07511902768033,2.2995408660449e-05,9.60934209928703e-05,"YES",0.502
"NKI.NEO","Fun","Fun_only",0.3,"SSC5D",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,25.0158479392651,4.99420364670703e-05,0.000186098932259817,"YES",4.08742572595236,2.18093127937521e-05,9.29105502617902e-05,"YES",0.536
"NKI.NEO","Fun","Fun_only",0.3,"FRMD4A",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,25.001985112415,5.02636025178764e-05,0.00018714290229061,"YES",4.06435837754271,2.40823865313574e-05,9.92273355713178e-05,"YES",0.497
"NKI.NEO","Fun","Fun_only",0.3,"ACO1",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,24.9944087560999,5.04402143558237e-05,0.000187645900319607,"YES",3.90954174062543,4.6235688337478e-05,0.000161005632731433,"YES",0.543
"NKI.NEO","Fun","Fun_only",0.3,"TTC7B",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,24.9778570165136,5.0828198449951e-05,0.000188933763975147,"YES",3.66479631230976,0.00012376775297198,0.000342159170295626,"YES",0.525
"NKI.NEO","Fun","Fun_only",0.3,"WDR59",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,24.9741671231756,5.09150954647901e-05,0.00018910125842305,"YES",3.94109328285381,4.05555364902648e-05,0.000145254450430122,"YES",0.544
"NKI.NEO","Fun","Fun_only",0.3,"SUN2",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,24.9549160923587,5.1370857000841e-05,0.000190637334682924,"YES",3.80197918235648,7.17723955055633e-05,0.000225174943920875,"YES",0.536
"NKI.NEO","Fun","Fun_only",0.3,"AGAP6",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,24.9440477960877,5.16299479792868e-05,0.000191441644681195,"YES",4.01840411286512,2.9296822139702e-05,0.000114156582820218,"YES",0.543
"NKI.NEO","Fun","Fun_only",0.3,"ZFYVE16",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,24.9393799265039,5.17416242102313e-05,0.000191698476582168,"YES",4.00058056936151,3.15936342567993e-05,0.000120814912724816,"YES",0.471
"NKI.NEO","Fun","Fun_only",0.3,"TRIM35",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,24.9369288341289,5.18003613238841e-05,0.000191743196780517,"YES",3.9754519783512,3.51228589710645e-05,0.000130401262939787,"YES",0.544
"NKI.NEO","Fun","Fun_only",0.3,"DGKH",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,24.9353372552954,5.18385368287151e-05,0.000191743196780517,"YES",3.6835956483299,0.000114983468214347,0.000324018252075343,"YES",0.527
"NKI.NEO","Fun","Fun_only",0.3,"PXK",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,24.9332130761229,5.18895308032325e-05,0.000191774880809984,"YES",4.02588827977005,2.83803174864486e-05,0.000111450073882492,"YES",0.543
"NKI.NEO","Fun","Fun_only",0.3,"ZDHHC7",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,24.923077349763,5.21335406132725e-05,0.000192519283964045,"YES",3.7694572543219,8.18014619850565e-05,0.000249152700924835,"YES",0.534
"NKI.NEO","Fun","Fun_only",0.3,"GABBR1",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,24.8997787956285,5.26987661707354e-05,0.000194447692319775,"YES",4.02550990593946,2.84259934829892e-05,0.000111532543874228,"YES",0.542
"NKI.NEO","Fun","Fun_only",0.3,"FOXP2",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,24.8977807548403,5.27475213891398e-05,0.000194468839052946,"YES",4.0130026270717,2.99756229299762e-05,0.000116200527996134,"YES",0.477
"NKI.NEO","Fun","Fun_only",0.3,"IFT172",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,24.8872870735597,5.30043198071502e-05,0.00019498101968175,"YES",3.79357640423608,7.42464555195529e-05,0.000230810325620699,"YES",0.535
"NKI.NEO","Fun","Fun_only",0.3,"DENND2A",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,24.8870644690929,5.30097807539411e-05,0.00019498101968175,"YES",4.01357219422084,2.99033495614417e-05,0.000116071813799964,"YES",0.478
"NKI.NEO","Fun","Fun_only",0.3,"JAM2",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,24.8855346799453,5.30473247614334e-05,0.00019498101968175,"YES",4.06740096065305,2.37702014767532e-05,9.82096075639164e-05,"YES",0.505
"NKI.NEO","Fun","Fun_only",0.3,"SYT11",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,24.8850594057752,5.30589942939276e-05,0.00019498101968175,"YES",4.04298065223875,2.63879885458255e-05,0.000105308637285493,"YES",0.541
"NKI.NEO","Fun","Fun_only",0.3,"TGOLN2",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,24.8797075395756,5.31905762760252e-05,0.000195202174438043,"YES",4.08177433608224,2.23465908193785e-05,9.45431117896558e-05,"YES",0.527
"NKI.NEO","Fun","Fun_only",0.3,"GOLGA6L10",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,24.8790994071531,5.32055484309003e-05,0.000195202174438043,"YES",3.77810953696552,7.90116877713062e-05,0.000242728603489555,"YES",0.534
"NKI.NEO","Fun","Fun_only",0.3,"FUCA1",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,24.8584844087725,5.37155717893959e-05,0.000196913531620494,"YES",4.05180714030069,2.54117758529781e-05,0.000102738127777693,"YES",0.497
"NKI.NEO","Fun","Fun_only",0.3,"TCF7L1",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,24.8545201675763,5.38142041127768e-05,0.000197115237106767,"YES",3.69315837538128,0.00011074299350878,0.000315213054571592,"YES",0.527
"NKI.NEO","Fun","Fun_only",0.3,"IL18R1",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,24.8365637301594,5.42632275385e-05,0.000198599019007304,"YES",3.98723452780582,3.34239688331352e-05,0.000126524446115104,"YES",0.469
"NKI.NEO","Fun","Fun_only",0.3,"S100PBP",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,24.805448355452,5.50501376367158e-05,0.000201187713637447,"YES",3.98881338836092,3.3202316641953e-05,0.000125927319532493,"YES",0.542
"NKI.NEO","Fun","Fun_only",0.3,"CDC50A",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,24.8050785491268,5.50595579136111e-05,0.000201187713637447,"YES",4.06841203683966,2.36673119002236e-05,9.78739705297445e-05,"YES",0.531
"NKI.NEO","Fun","Fun_only",0.3,"CD37",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,24.8008927453826,5.51662968813747e-05,0.000201414912684825,"YES",4.05396326626877,2.51785636327651e-05,0.000102217465125472,"YES",0.536
"NKI.NEO","Fun","Fun_only",0.3,"MEIS1",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,24.7966684074326,5.52742269059477e-05,0.000201646090084652,"YES",4.06886508241808,2.36213460033437e-05,9.77733369369173e-05,"YES",0.53
"NKI.NEO","Fun","Fun_only",0.3,"GRAP2",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,24.7905923389044,5.54298358321364e-05,0.000201910970712106,"YES",4.05734726652883,2.48166273816271e-05,0.00010151235815833,"YES",0.505
"NKI.NEO","Fun","Fun_only",0.3,"EHD4",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,24.7903451410086,5.5436175808346e-05,0.000201910970712106,"YES",3.85923694209676,5.68708090620713e-05,0.000188872929434653,"YES",0.539
"NKI.NEO","Fun","Fun_only",0.3,"MMP14",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,24.7885559260185,5.5482085953027e-05,0.000201915481890243,"YES",3.80912186569882,6.97306062002782e-05,0.000220099399458979,"YES",0.536
"NKI.NEO","Fun","Fun_only",0.3,"PTPRM",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,24.7745039406305,5.58439668936928e-05,0.000203068970522519,"YES",3.97934906843727,3.4552107373862e-05,0.000129226912300228,"YES",0.468
"NKI.NEO","Fun","Fun_only",0.3,"KCNT2",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,24.7692238585724,5.59805501846089e-05,0.000203379623628244,"YES",3.98203039403622,3.41645195743342e-05,0.000128325657969467,"YES",0.469
"NKI.NEO","Fun","Fun_only",0.3,"UBASH3A",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,24.7677248104046,5.60193874816734e-05,0.000203379623628244,"YES",4.05661759271748,2.48942502028683e-05,0.000101645899653988,"YES",0.506
"NKI.NEO","Fun","Fun_only",0.3,"ZNF827",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,24.761007403699,5.61937508560241e-05,0.00020376960205897,"YES",4.04680980627425,2.59601967572564e-05,0.000104312234625048,"YES",0.536
"NKI.NEO","Fun","Fun_only",0.3,"RBM5",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,24.7601145316838,5.62169676476848e-05,0.00020376960205897,"YES",4.02403020844805,2.86052869733102e-05,0.000112028582739566,"YES",0.54
"NKI.NEO","Fun","Fun_only",0.3,"NYNRIN",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,24.7581520310905,5.62680308182729e-05,0.000203791265463617,"YES",3.66949089379464,0.000121516997237046,0.000336967378841378,"YES",0.525
"NKI.NEO","Fun","Fun_only",0.3,"P3H3",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,24.7527012347897,5.64100993517046e-05,0.000204142233042198,"YES",3.84785463707096,5.95783583145195e-05,0.00019514070984176,"YES",0.538
"NKI.NEO","Fun","Fun_only",0.3,"ALPL",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,24.75086519439,5.64580337536756e-05,0.000204152250053291,"YES",4.04713834600695,2.59238001700934e-05,0.000104312234625048,"YES",0.5
"NKI.NEO","Fun","Fun_only",0.3,"PDCD1",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,24.7440801605814,5.66355252866143e-05,0.000204630355152276,"YES",3.95351237002447,3.85061402696436e-05,0.0001393496829614,"YES",0.459
"NKI.NEO","Fun","Fun_only",0.3,"ABR",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,24.7340173574453,5.68997820940878e-05,0.00020542093855054,"YES",3.92817527948498,4.27964103785859e-05,0.000151361326221603,"YES",0.541
"NKI.NEO","Fun","Fun_only",0.3,"RCBTB1",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,24.7302513625664,5.69989946517292e-05,0.000205614888927227,"YES",3.89265278797692,4.95770069030293e-05,0.000170089449491066,"YES",0.54
"NKI.NEO","Fun","Fun_only",0.3,"LINC00294",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,24.7196889116864,5.72781730825435e-05,0.000206457210791943,"YES",3.87432680291961,5.34599262825421e-05,0.000180058768105134,"YES",0.539
"NKI.NEO","Fun","Fun_only",0.3,"FAT1",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,24.7065805772366,5.76265320429465e-05,0.000207547350465433,"YES",4.05065327848181,2.55374200645347e-05,0.000103153832610989,"YES",0.533
"NKI.NEO","Fun","Fun_only",0.3,"GBGT1",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,24.7006915326946,5.77837200649468e-05,0.000207947782399331,"YES",3.89276776234777,4.95535085731015e-05,0.000170089449491066,"YES",0.54
"NKI.NEO","Fun","Fun_only",0.3,"GUCY1B1",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,24.6909465954721,5.80447641614952e-05,0.000208721029443085,"YES",3.98526739715558,3.37020886497583e-05,0.000127050409255135,"YES",0.473
"NKI.NEO","Fun","Fun_only",0.3,"ATF7IP",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,24.6857190610623,5.81852800450957e-05,0.000209059988715288,"YES",3.75724555784322,8.58969498591124e-05,0.00025712199560476,"YES",0.532
"NKI.NEO","Fun","Fun_only",0.3,"LGMN",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,24.6763848186148,5.84370249847117e-05,0.000209797738626606,"YES",4.04515256879183,2.61445297651886e-05,0.000104891914952082,"YES",0.504
"NKI.NEO","Fun","Fun_only",0.3,"LTK",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,24.6666229727683,5.87014599851479e-05,0.000210500924653976,"YES",4.05858505116152,2.46854760926928e-05,0.000101250773084366,"YES",0.521
"NKI.NEO","Fun","Fun_only",0.3,"TRIO",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,24.6657180840444,5.87260322983768e-05,0.000210500924653976,"YES",3.94496255630368,3.99062245410506e-05,0.00014349732293202,"YES",0.541
"NKI.NEO","Fun","Fun_only",0.3,"MMP23B",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,24.6522042538661,5.90942193846143e-05,0.000211644454105423,"YES",4.02122705111144,2.89478832954875e-05,0.000112991737906393,"YES",0.491
"NKI.NEO","Fun","Fun_only",0.3,"IFI16",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,24.6505771422899,5.91387047644136e-05,0.000211644454105423,"YES",4.01061060676304,3.02809604488239e-05,0.000116882955788799,"YES",0.486
"NKI.NEO","Fun","Fun_only",0.3,"PPIEL",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,24.6450542072182,5.92899505667624e-05,0.000212017861203929,"YES",4.04945429702869,2.56686009942043e-05,0.000103498730146123,"YES",0.53
"NKI.NEO","Fun","Fun_only",0.3,"TLR9",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,24.6410778261277,5.93990817879003e-05,0.000212240197376529,"YES",4.05362377327682,2.52151490298455e-05,0.000102217465125472,"YES",0.515
"NKI.NEO","Fun","Fun_only",0.3,"TBX21",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,24.6367827617373,5.95171834128766e-05,0.000212494209341392,"YES",3.94341959879913,4.0163964940021e-05,0.000144299321447432,"YES",0.458
"NKI.NEO","Fun","Fun_only",0.3,"NECAP2",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,24.6296554290937,5.9713679016033e-05,0.000213027489465248,"YES",3.81811198378139,6.72384424386825e-05,0.000214479717588458,"YES",0.536
"NKI.NEO","Fun","Fun_only",0.3,"TRAF1",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,24.6189467160524,6.00101229708102e-05,0.000213916211220869,"YES",4.0157296021353,2.96310857473784e-05,0.000115359610317098,"YES",0.537
"NKI.NEO","Fun","Fun_only",0.3,"SLC35E2A",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,24.616244310972,6.00851630307055e-05,0.000214014922694081,"YES",3.80433143446578,7.10938488820455e-05,0.000223466061854552,"YES",0.535
"NKI.NEO","Fun","Fun_only",0.3,"PROCA1",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,24.6094081898694,6.02754040249494e-05,0.000214523485191159,"YES",4.05218169541868,2.53711166004565e-05,0.0001026655747843,"YES",0.52
"NKI.NEO","Fun","Fun_only",0.3,"HERC3",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,24.5993557672744,6.05562381815359e-05,0.000215353419811599,"YES",4.04447530266371,2.62202179028985e-05,0.00010496151570829,"YES",0.509
"NKI.NEO","Fun","Fun_only",0.3,"RBM6",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,24.5950058648234,6.06781638042639e-05,0.000215617374524585,"YES",4.03362099513463,2.74619396895266e-05,0.000108907265008567,"YES",0.533
"NKI.NEO","Fun","Fun_only",0.3,"CTBS",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,24.5807431675544,6.10796534222579e-05,0.000216780615673715,"YES",3.97534195421763,3.51391013851019e-05,0.000130401262939787,"YES",0.472
"NKI.NEO","Fun","Fun_only",0.3,"KANSL1",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,24.5799719123886,6.11014390195381e-05,0.000216780615673715,"YES",3.87496626315484,5.33197362966699e-05,0.000179720513095412,"YES",0.538
"NKI.NEO","Fun","Fun_only",0.3,"PPP2R1A",2,2,"YES",1,"NO","YES","Dys","YES","Fun","NO",NA,24.5698252158822,6.138877193746e-05,0.000217629215025349,"YES",0.854267106619371,0.196478504148234,0.287219546814366,"NO",0.592
"NKI.NEO","Fun","Fun_only",0.3,"PODNL1",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,24.5646139726792,6.15368645887266e-05,0.000217983250737495,"YES",3.68304485367296,0.000115232294482621,0.0003241132365037,"YES",0.526
"NKI.NEO","Fun","Fun_only",0.3,"SLC43A3",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,24.5566834049389,6.17629160195254e-05,0.000218488180152719,"YES",3.75945303376781,8.51426200218527e-05,0.000256101260335419,"YES",0.532
"NKI.NEO","Fun","Fun_only",0.3,"SRRM1",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,24.5562223636822,6.17760827953927e-05,0.000218488180152719,"YES",3.89245489854607,4.96174759537472e-05,0.000170089449491066,"YES",0.539
"NKI.NEO","Fun","Fun_only",0.3,"ZSCAN12",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,24.5410738060222,6.22102615228215e-05,0.000219851745178384,"YES",4.04408794498992,2.62636005013443e-05,0.00010496151570829,"YES",0.522
"NKI.NEO","Fun","Fun_only",0.3,"IL11RA",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,24.5335246587417,6.2427760917825e-05,0.00022044803074107,"YES",3.9911314065966,3.28794148876776e-05,0.000124886517052355,"YES",0.481
"NKI.NEO","Fun","Fun_only",0.3,"PNMA2",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,24.5275001515863,6.2601875523159e-05,0.000220890302392411,"YES",4.00866382237168,3.05316356522235e-05,0.000117649610526897,"YES",0.535
"NKI.NEO","Fun","Fun_only",0.3,"TTC21A",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,24.5170211327762,6.29058802302724e-05,0.000221789842933566,"YES",4.02599756653135,2.83671377068257e-05,0.000111450073882492,"YES",0.532
"NKI.NEO","Fun","Fun_only",0.3,"TTC31",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,24.5079041862027,6.317156278752e-05,0.000222552972563983,"YES",3.89820100610461,4.84549804438985e-05,0.000167188176798795,"YES",0.538
"NKI.NEO","Fun","Fun_only",0.3,"MTR",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,24.4666639729343,6.43873618150542e-05,0.000226538158258572,"YES",3.97871422124815,3.46444822374375e-05,0.000129415751829105,"YES",0.537
"NKI.NEO","Fun","Fun_only",0.3,"BIVM-ERCC5",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,24.4661387736843,6.44029941066957e-05,0.000226538158258572,"YES",3.71053295693648,0.000103411683879549,0.000297910013470723,"YES",0.528
"NKI.NEO","Fun","Fun_only",0.3,"FCN1",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,24.4619651644539,6.45273535765156e-05,0.000226799096551983,"YES",4.02403096257171,2.86051953246806e-05,0.000112028582739566,"YES",0.503
"NKI.NEO","Fun","Fun_only",0.3,"ZC3H12C",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,24.4537297771039,6.47734404397836e-05,0.000227487141249279,"YES",4.00345904187505,3.12115062217407e-05,0.000119647734713414,"YES",0.491
"NKI.NEO","Fun","Fun_only",0.3,"BHLHE22",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,24.4334234355166,6.53842176020215e-05,0.000229288583480031,"YES",4.01102332511651,3.02280682481259e-05,0.000116878416151864,"YES",0.496
"NKI.NEO","Fun","Fun_only",0.3,"MAP3K2",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,24.4333039513229,6.53878283419823e-05,0.000229288583480031,"YES",3.90551311614706,4.70128290019006e-05,0.000163083643199226,"YES",0.538
"NKI.NEO","Fun","Fun_only",0.3,"MBNL3",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,24.4155619678635,6.59261844321693e-05,0.000230997173359229,"YES",3.93534975445325,4.15378115086133e-05,0.000148419690133543,"YES",0.462
"NKI.NEO","Fun","Fun_only",0.3,"CPZ",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,24.4006503302478,6.63820611017214e-05,0.0002324058889699,"YES",4.00463211712737,3.10570344910591e-05,0.000119166210441076,"YES",0.494
"NKI.NEO","Fun","Fun_only",0.3,"PRCD",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,24.3990535187539,6.64310638382988e-05,0.0002324058889699,"YES",3.98548236489786,3.36715895159269e-05,0.000127041389492479,"YES",0.484
"NKI.NEO","Fun","Fun_only",0.3,"SETD5",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,24.3639892592455,6.7516214481319e-05,0.000236019558743668,"YES",3.79412155370171,7.40835399839614e-05,0.000230628787965139,"YES",0.533
"NKI.NEO","Fun","Fun_only",0.3,"CLEC4D",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,24.3621614653423,6.7573260423611e-05,0.000236036427445689,"YES",4.02385347709682,2.86267728018138e-05,0.000112028582739566,"YES",0.52
"NKI.NEO","Fun","Fun_only",0.3,"ANKRD33B",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,24.357217441655,6.77278047393876e-05,0.000236393573298866,"YES",4.02127779691682,2.89416468512864e-05,0.000112991737906393,"YES",0.51
"NKI.NEO","Fun","Fun_only",0.3,"FNIP2",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,24.3537875345807,6.78352257747458e-05,0.000236585818288465,"YES",4.02341228180834,2.86804771356652e-05,0.000112141658004504,"YES",0.518
"NKI.NEO","Fun","Fun_only",0.3,"GOLGA8O",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,24.3484203216623,6.80036608612225e-05,0.000236990398683674,"YES",3.88875215198751,5.0380475214617e-05,0.000172165639672648,"YES",0.446
"NKI.NEO","Fun","Fun_only",0.3,"SPDYE3",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,24.3446181291179,6.81232334336168e-05,0.000237224202711824,"YES",3.64650757809218,0.000132914320974822,0.000361911283618189,"YES",0.522
"NKI.NEO","Fun","Fun_only",0.3,"ASMTL-AS1",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,24.3383810272193,6.83198322282901e-05,0.000237725667183888,"YES",4.01279669457473,3.0001794752583e-05,0.000116202324148822,"YES",0.504
"NKI.NEO","Fun","Fun_only",0.3,"RHOBTB2",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,24.3303194690052,6.85747745794588e-05,0.000238429216230118,"YES",3.62210592830676,0.000146107204527114,0.0003889308389061,"YES",0.52
"NKI.NEO","Fun","Fun_only",0.3,"ZNF423",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,24.3050817332052,6.93790294897767e-05,0.000240890600321374,"YES",4.0088048406077,3.05134118144744e-05,0.000117649610526897,"YES",0.503
"NKI.NEO","Fun","Fun_only",0.3,"CLIP3",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,24.3047618377458,6.93892835439001e-05,0.000240890600321374,"YES",3.96893204948881,3.60977317387476e-05,0.000132867872523729,"YES",0.534
"NKI.NEO","Fun","Fun_only",0.3,"SNX29P2",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,24.3011733668796,6.95044129934303e-05,0.000241105101097702,"YES",4.00479339351342,3.10358541337014e-05,0.000119166210441076,"YES",0.5
"NKI.NEO","Fun","Fun_only",0.3,"ZNF805",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,24.2753131856828,7.03397182002561e-05,0.000243760387674701,"YES",3.9628392533756,3.70318260546537e-05,0.00013487820609753,"YES",0.534
"NKI.NEO","Fun","Fun_only",0.3,"RBMS1",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,24.2741438769065,7.03777225476738e-05,0.000243760387674701,"YES",3.97925802834991,3.45653400378266e-05,0.000129226912300228,"YES",0.532
"NKI.NEO","Fun","Fun_only",0.3,"SLC43A1",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,24.2690851411613,7.05423744075472e-05,0.000244143592895952,"YES",3.709254234486,0.000103935310640639,0.000299227773309356,"YES",0.527
"NKI.NEO","Fun","Fun_only",0.3,"CACNA1C",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,24.2618613915507,7.07781566456387e-05,0.000244772202018582,"YES",3.9287344986625,4.26970275338109e-05,0.000151280478677029,"YES",0.464
