gene,endpoint,firth_hr,firth_conf_low,firth_conf_high,firth_p_value,firth_status,firth_fdr,signature_direction,signature_r_rb,signature_correlation_p_value,signature_correlation_padj
TRIM37,RFS,2.827993681108539,1.1154341492068502,9.025747820747068,0.027290538984377943,converged,0.1219544375134503,Dys-CIM,-0.413,0.00138353520794506,0.0127896568641433
TRIM38,RFS,0.9970973276245433,0.40242745110645095,2.365180212428882,0.9949643724993589,converged,0.9971786323465142,Fun-CIM,0.508,1.03099056431368e-5,1.5318324240882e-4
TRIM4,RFS,1.5104586197266336,0.678107296163067,3.1922904164931905,0.3064484879376922,converged,0.5468074826936411,Fun-CIM,0.387,0.00275275033139157,0.0089648158298004
TRIM56,RFS,0.4413429998637215,0.12672782488962703,1.2142270933898789,0.12579885084999542,converged,0.32011700705986806,Fun-CIM,0.547,3.58618121585224e-6,7.40994483265279e-5
TRIML2,RFS,0.7613831121017246,0.2688773940988712,1.6699287708811783,0.5286566197202924,converged,0.7358462911708206,Fun-CIM,0.399,0.00214074287148659,0.00737547381508924
TRMT10B,RFS,0.6743801323626398,0.2658315100664027,1.5727124090020903,0.36359578097351664,converged,0.5996496120509779,Fun-CIM,0.388,4.8071054697102e-4,0.00239977949665283
TSHR,RFS,0.26740254223006366,0.09819916771439607,0.6106689722636884,0.0018812166495617566,converged,0.029957869440870553,Fun-CIM,0.444,9.14136563684856e-5,6.9190773765173e-4
TSHZ2,RFS,0.5683771291542585,0.2878259406562783,1.23181001321483,0.14215382235014073,converged,0.3502626370446527,Fun-CIM,0.624,5.94146546693884e-9,2.08507080135394e-6
TSNAXIP1,RFS,0.4121204297109941,0.11308555712466026,1.0619009334687577,0.06821805132606118,converged,0.21587806413225769,Fun-CIM,0.397,7.8478990995665e-4,0.0034931780488643
TSPAN12,RFS,0.7933867734815571,0.2851402351959355,1.6694405283581593,0.5724315929813988,converged,0.7726263709059039,Fun-CIM,0.416,3.6910816861203e-4,0.00193053285556955
TSPAN17,RFS,2.949502735137946,1.3742468607867295,6.835711844866251,0.006147832994862323,converged,0.05115135205275899,Dys-CIM,-0.418,0.0010179405097524,0.0101745127404866
TSPAN19,RFS,1.323711986596025,0.5903707240957283,2.497916262351926,0.46908390272143297,converged,0.6957275047959864,Fun-CIM,0.388,0.00126546057710214,0.00489482717539929
TSPAN7,RFS,0.6706392415997757,0.30495807402522374,1.5014801342711974,0.3423288952739866,converged,0.579771006819349,Fun-CIM,0.475,2.52772666892118e-5,2.6883514405248e-4
TSPOAP1-AS1,RFS,0.9082353372761058,0.4299472097178075,2.007584924049836,0.8105328737890756,converged,0.9129887630670743,Fun-CIM,0.333,0.00493845804630658,0.0141480149434729
TSPYL2,RFS,0.7008705331096621,0.2732479802170888,1.6179935147358373,0.41150646858938156,converged,0.6436391713573062,Fun-CIM,0.615,2.36714157449531e-7,1.42593292290802e-5
TSSK4,RFS,1.1157188717737818,0.4116253097892036,2.310152703697054,0.8054057642698472,converged,0.9105388831172853,Fun-CIM,0.408,3.6871093852619e-4,0.00193053285556955
TTC24,RFS,1.5487784151505786,0.6219557716476393,3.8816390000488785,0.34372524507493996,converged,0.579791671931647,Fun-CIM,0.468,3.2651465648227e-4,0.00176284653245099
TTC7A,RFS,2.131036867359418,0.8740500254201435,5.969177271215976,0.09927113253916253,converged,0.280573563531488,Fun-CIM,0.4,2.7815957036598e-4,0.00157137565538427
TTLL12,RFS,5.4244574274756365,1.9985242369455896,20.855772937277536,5.156495135298922e-4,converged,0.019644561405789598,Dys-CIM,-0.487,4.80982528908272e-5,0.00120434995427426
TTN,RFS,0.6117318052362171,0.27093783532931864,1.4045584361597552,0.24148058486560053,converged,0.4743139869840244,Fun-CIM,0.343,0.00260685913084946,0.00858323455492056
TUBB,RFS,4.40554278869821,1.804385845773628,14.156296109781893,0.0011599554260193212,converged,0.024122309459100648,Dys-CIM,-0.466,1.62590575713499e-5,5.8754321678287e-4
TVP23A,RFS,0.5701023137106667,0.28236265623582935,1.2805699160010175,0.1612970212886139,converged,0.3749681423297984,Fun-CIM,0.47,8.9786732002038e-6,1.423762294745e-4
TWF1,RFS,5.077591987424936,1.6576316307478198,21.446347717916986,0.003001159554116395,converged,0.037667095759715094,Dys-CIM,-0.484,2.9458136197934e-4,0.00427244095542427
TWIST1,RFS,0.6046378336850815,0.24961194540405757,1.4768636522778833,0.26077558908199583,converged,0.5005192184683628,Fun-CIM,0.428,7.81329852673707e-5,6.1197756933556e-4
TXNL1,RFS,2.378749964551803,1.0294494206147553,6.374046634240716,0.04248818989651382,converged,0.1585012827121838,Dys-CIM,-0.389,0.00152100336944918,0.0137408827126375
TYK2,RFS,0.8883090887374577,0.3977558824177748,2.028560462096824,0.7741803970360168,converged,0.8904791019934789,Fun-CIM,0.492,3.40088433934867e-5,3.3276345228088e-4
TYRO3,RFS,2.3373023336279686,0.9888283225744463,5.955961085922842,0.05308476208062629,converged,0.1805159360655704,Dys-CIM,-0.378,0.00190662208511306,0.0159554163964725
TYROBP,RFS,1.5913139284162747,0.6880387863094957,3.77846311431507,0.2793232616383434,converged,0.5177443685686941,Fun-CIM,0.383,7.6566921425836e-4,0.00341490617298963
U2AF1L4,RFS,1.0445812634590534,0.46695845556154064,2.367487749402624,0.9137125127333271,converged,0.9624421459526493,Fun-CIM,0.342,0.00482657401000317,0.0139026316592483
UAP1L1,RFS,0.6970121568052167,0.3206740455728402,1.583713138066385,0.3694251380845255,converged,0.6058899551530257,Fun-CIM,0.35,0.00351552398732149,0.0109066988094462
UBA7,RFS,0.8461816385067025,0.29712673718536814,1.966286498080016,0.7354594513056383,converged,0.8741697009499602,Fun-CIM,0.45,1.5454152552539e-5,1.9048141518245e-4
UBAP1L,RFS,0.4364188916147301,0.15151765329542896,1.1105096436342463,0.08234899452036681,converged,0.24638153714073383,Fun-CIM,0.414,3.2916497332005e-4,0.0017711414808084
UBE2F,RFS,17.714813590009975,3.0319996723291855,218.6547906627308,1.7082880318919358e-4,converged,0.018450619437219297,Dys-CIM,-0.318,0.00747979723743992,0.046456553154412
UBE2N,RFS,4.414009700046671,1.5787006087314914,15.328204463743901,0.003998415340387584,converged,0.04192363295592625,Dys-CIM,-0.375,0.00149406409747841,0.0136135353294594
UBL4A,RFS,4.424381075804387,1.743788955146748,14.009634083462926,0.0014502725741166733,converged,0.02753658567008709,Dys-CIM,-0.396,6.8845717484697e-4,0.00768173268776623
UCHL3,RFS,3.620442079787304,1.261730535158079,15.413974678061212,0.014065736011013574,converged,0.08272450389545095,Dys-CIM,-0.444,1.9883154483051e-4,0.00324248365415916
UCHL5,RFS,3.407613807282508,1.316232922718428,11.2663001046339,0.01033654396677608,converged,0.06807849028504562,Dys-CIM,-0.426,0.00136745417200211,0.0126778550057339
UCP2,RFS,1.8829080793649415,0.7904858122673325,5.951187641828232,0.1641686990621466,converged,0.37753702377490544,Fun-CIM,0.392,0.00109777056761108,0.00438556583543118
UGT2B7,RFS,2.269991578332988,1.037168530747232,5.206793420839029,0.040550947277545824,converged,0.15341749505231023,Dys-CIM,-0.356,0.00271455893255985,0.0209877939444396
UNC5CL,RFS,0.764668733969965,0.3010592634734635,1.707623606293891,0.5733398930625175,converged,0.7726263709059039,Fun-CIM,0.361,0.0017402845152929,0.00632469115272163
UNC79,RFS,0.3111464029416493,0.11205571867557493,0.6953955540146703,0.006084374871909604,converged,0.05090937392823799,Fun-CIM,0.496,3.9792415060596e-5,3.6892093263176e-4
UPK1A-AS1,RFS,0.34276297126965144,0.08540297831331677,1.0142578421249113,0.053656811085950995,converged,0.18184379226154102,Dys-CIM,-0.338,0.00477528955621676,0.032835381245134
UQCRC2,RFS,2.325849512003178,0.8702306658674848,7.636222964179716,0.09830815141870819,converged,0.2799891774059747,Dys-CIM,-0.468,1.0745553737568e-4,0.00209257849653528
USF1,RFS,0.5336297619875846,0.17878543651712772,1.3368020291200067,0.18863597877353033,converged,0.412049977232446,Fun-CIM,0.366,0.0033522987020813,0.0104821139357115
USP14,RFS,2.398296358986833,0.9325938632093379,7.017304411157863,0.07028010782252714,converged,0.21976579452281242,Dys-CIM,-0.405,6.9205415495896e-4,0.0076948678768165
USP30-AS1,RFS,0.7639036715700225,0.3988024375020201,1.6370568828925702,0.45763119934761487,converged,0.6860357073303931,Fun-CIM,0.493,3.99592518308477e-5,3.6939075820376e-4
USP6,RFS,0.77340542502212,0.33329523756172247,1.6893142094201297,0.5310004770362062,converged,0.7375860299836643,Fun-CIM,0.435,7.3079201852237e-4,0.00331042538305006
UTP18,RFS,3.2297902446269315,1.3701801263579432,8.16843605160056,0.007704381275904115,converged,0.056525626547879855,Dys-CIM,-0.519,4.74962591372717e-5,0.00119871511155971
UTS2,RFS,1.216919772554402,0.584429038143308,2.9136933151215283,0.6110191104057041,converged,0.7979888029196188,Fun-CIM,0.351,0.00255939180233307,0.00846916330012398
UTS2B,RFS,0.8089057197030011,0.42551018537235763,1.8060453281607638,0.5698537473019021,converged,0.7707336984055863,Fun-CIM,0.413,0.00142065206930467,0.00537178784826259
VANGL2,RFS,1.1508780992676126,0.5513502244031546,3.4160679536274228,0.7448296597495135,converged,0.8764359416483618,Fun-CIM,0.366,0.00242223983815112,0.00809109525768967
VAPA,RFS,2.5297064531583873,1.0916684557934013,6.626387760798734,0.03015743468312282,converged,0.13021329669301718,Dys-CIM,-0.428,7.6984945900749e-4,0.0082706799987967
VDAC1,RFS,2.2977737467234083,1.0546730865182332,5.342585414369211,0.03646569343726758,converged,0.1441037152025351,Dys-CIM,-0.627,6.32687883838801e-7,7.73825950233611e-5
VDAC2,RFS,3.3588480959015596,1.3958469733494427,9.183031384527524,0.007487341469301523,converged,0.05633551187383022,Dys-CIM,-0.517,6.98811012455432e-6,3.5273317771559e-4
VEGFD,RFS,0.484037483966198,0.09952720786902182,1.2882460369316358,0.17451483317225258,converged,0.3932886678269885,Fun-CIM,0.495,1.81560073161274e-5,2.1304835153241e-4
VHL,RFS,2.3231186344474524,0.95644773419273,5.891244836016666,0.06264755522649645,converged,0.20141652621931982,Fun-CIM,0.342,0.00408987466916216,0.0122120201389067
VILL,RFS,1.1945601582070167,0.5449375129974542,2.530163436349046,0.6616983995397192,converged,0.8311242989010876,Fun-CIM,0.443,1.0539498490542e-4,7.5827161085805e-4
VIPR2,RFS,0.3969297742368791,0.11914422839189685,1.137671093382712,0.09138957139676529,converged,0.2643405962471973,Fun-CIM,0.348,0.0052593782517608,0.0148401267440988
VPS28,RFS,1.7898112684955505,0.860200470229782,3.777290238612414,0.11658569897059212,converged,0.3105841102709244,Dys-CIM,-0.424,5.0085852916733e-4,0.00610241426341809
VPS35,RFS,6.516028569325853,2.05967789652734,46.628109693990666,8.084839978929059e-4,converged,0.022189061609359205,Dys-CIM,-0.458,1.5241027701583e-4,0.00270762391570023
VPS9D1,RFS,0.8528196788897425,0.34585956635801224,2.13340078605489,0.727725873942598,converged,0.8699206075318189,Fun-CIM,0.389,4.668954515131e-4,0.00234925243008176
VRK2,RFS,1.878062137126711,0.7240496599990403,8.578143252883628,0.22897096169815356,converged,0.4613686996938305,Dys-CIM,-0.417,0.00166473219768132,0.0148172757663116
VSIR,RFS,1.0138962728370344,0.4202055430459974,2.8019515892505504,0.9773100638407562,converged,0.9880267393538311,Fun-CIM,0.576,1.49220335907914e-7,1.05449037374926e-5
VTA1,RFS,5.393317374250633,1.8169215483482568,21.740525279889184,0.0015066155297055461,converged,0.02767326920609972,Dys-CIM,-0.38,0.00202088823182593,0.0166057482615154
VWF,RFS,0.6586803071034834,0.24451429298063568,1.5394991463280023,0.356817011435665,converged,0.5932181057443594,Fun-CIM,0.452,1.80251832029273e-5,2.1229660216781e-4
WAS,RFS,1.4733505273752807,0.6308563553842619,3.37885193836588,0.35668463018386454,converged,0.5932181057443594,Fun-CIM,0.491,1.97139352019344e-5,2.2631882289585e-4
WASH5P,RFS,0.7693084216754256,0.2005320322269905,1.8117764004806312,0.605855187127043,converged,0.7968663695694055,Fun-CIM,0.475,1.4749871005921e-4,9.7312426968529e-4
WDFY4,RFS,1.1165334013429464,0.46265746955689824,2.3783316594870505,0.789262714338022,converged,0.9019275308137427,Fun-CIM,0.468,1.49836416384129e-5,1.8877579514226e-4
WDR11-DT,RFS,0.6175951791728156,0.21185555926394622,1.4263326444971627,0.27555903746749577,converged,0.5163400887667916,Fun-CIM,0.308,0.008503811830212,0.0226483430653887
WDR12,RFS,2.4494153226595445,1.1389189543899256,5.63707326519554,0.022516263718236673,converged,0.10897577309381866,Dys-CIM,-0.493,3.67524117483262e-5,9.8212327193006e-4
WDR54,RFS,1.916482856773405,0.9040679040542438,4.4214441199284344,0.08933272077794108,converged,0.25941521465123674,Dys-CIM,-0.349,0.00385029828845939,0.027530630869355
WDTC1,RFS,3.90095181227272,1.3944176612365988,11.591332609874645,0.010551451367503573,converged,0.0689843937112578,Fun-CIM,0.347,0.00245444257779798,0.00817290826952624
WHRN,RFS,0.9413761504714029,0.4108068584516722,2.082397320857118,0.8847514161668849,converged,0.9474452981512339,Fun-CIM,0.436,9.237887071362e-4,0.00387552518297248
WIF1,RFS,0.6521292535664723,0.294385691624925,1.403150028805335,0.2731991811989727,converged,0.5128111373329259,Fun-CIM,0.377,0.00192838350003691,0.00681362170013042
WIPF3,RFS,1.2155382035103355,0.5489368720582519,2.4777928918974346,0.6046873526577472,converged,0.7968663695694055,Fun-CIM,0.494,2.5312884823123e-4,0.00146088881556321
WNT2,RFS,3.480997291581625,1.2807070341987854,12.59873848236004,0.012366131794517177,converged,0.07536724768592568,Fun-CIM,0.43,7.0276068748805e-4,0.0032271600024928
XAF1,RFS,0.739808910428251,0.29238529603353686,1.703198607519705,0.49197711690366763,converged,0.7073962234313901,Fun-CIM,0.471,1.3203936517035e-4,9.0104116146292e-4
XCL1,RFS,1.1421924798732803,0.5288048585786327,2.682740347716646,0.7452221663247849,converged,0.8764359416483618,Fun-CIM,0.399,0.00136481370423717,0.00521021318064129
XCL2,RFS,0.5916895486897773,0.2707058763418522,1.2781860197100765,0.17710365337088307,converged,0.396209230577459,Fun-CIM,0.404,8.7384780140128e-4,0.00373395458157374
XPO5,RFS,3.8305287720291705,1.635835210926809,10.643818999138297,0.0019851413664533357,converged,0.029999942486912144,Dys-CIM,-0.541,2.19982471654474e-5,7.2117964934147e-4
XRCC5,RFS,3.977588913731313,1.4581237257101922,14.667685169771682,0.005616247627685089,converged,0.04921693926983206,Dys-CIM,-0.446,4.7545957857383e-4,0.00594310444632572
XXYLT1-AS2,RFS,0.9241321994847482,0.43724044872251294,2.201005578074801,0.8455896276811744,converged,0.9317844037171273,Fun-CIM,0.328,0.00422262981189814,0.0124795193325614
YIF1A,RFS,3.656950968314351,1.4464742901639709,11.734704048655905,0.005427429102726755,converged,0.04921693926983206,Dys-CIM,-0.546,2.92628711524507e-7,5.13162859375334e-5
YWHAE,RFS,7.519772680219504,2.007154679205966,46.090330474080545,0.0012267881458948304,converged,0.02483525549239578,Dys-CIM,-0.664,4.70244328370096e-8,2.13625280602415e-5
YWHAQ,RFS,5.832280319713757,2.1379962433403197,24.28808323688794,4.0140155296752855e-4,converged,0.019172902106615236,Dys-CIM,-0.563,6.42201934023681e-6,3.3478723773693e-4
YWHAZ,RFS,8.60890326686273,2.4984365911275632,56.13878251231155,1.7211589398480331e-4,converged,0.018450619437219297,Dys-CIM,-0.592,1.47475040953149e-6,1.3399160863743e-4
ZBTB32,RFS,0.3867985600331256,0.12609074836782427,0.9360136720487797,0.03436891893772964,converged,0.14022140205723857,Fun-CIM,0.387,7.8541581916288e-4,0.0034931780488643
ZBTB40,RFS,0.7479394219925031,0.3308365197318861,1.6475285784758622,0.4680106857780377,converged,0.6957275047959864,Fun-CIM,0.56,9.05068592332687e-7,2.87811812361795e-5
ZFAND1,RFS,2.7283741060619096,1.1219102322623185,7.907261333193005,0.026359462280959978,converged,0.11997975532710156,Dys-CIM,-0.499,1.4520250965524e-4,0.00263853703259242
ZFP36,RFS,0.7336557100166722,0.34402173316417706,1.6117326314961602,0.42345745264378787,converged,0.6575308582671829,Fun-CIM,0.421,1.3508264884593e-4,9.1591220326241e-4
ZNF10,RFS,0.3377627781752773,0.12017702716771514,0.811891004814101,0.015119078307516576,converged,0.08403420950897217,Fun-CIM,0.462,2.5239004041801e-4,0.00145927332459868
ZNF154,RFS,0.4038659118815902,0.1290925586233247,1.0162299540704292,0.05438717805427806,converged,0.1834792954405144,Fun-CIM,0.512,2.49035532884212e-7,1.42593292290802e-5
ZNF211,RFS,0.4041438449569374,0.13400968115395825,1.0105644257472566,0.0527894025084783,converged,0.1805159360655704,Fun-CIM,0.496,3.49857944478366e-5,3.4127247344822e-4
ZNF230,RFS,1.1600789585043283,0.529565399144496,2.483344788702369,0.7001681888121709,converged,0.852053482030259,Fun-CIM,0.343,0.00262353892095497,0.0086097562111835
ZNF276,RFS,0.585353431804861,0.18416108445088766,1.4566679635639628,0.266352002824344,converged,0.5059652032966832,Fun-CIM,0.491,2.11274324539211e-5,2.3740365796278e-4
ZNF335,RFS,1.153471277842681,0.5222047495215606,2.4311443915562077,0.7140570511238915,converged,0.8633452860095528,Fun-CIM,0.462,1.3820459440086e-4,9.2969721323067e-4
ZNF366,RFS,0.3437142557698841,0.10302402608013997,0.9067859300973746,0.02929359300069878,converged,0.1275727922245186,Fun-CIM,0.56,3.3780886292394e-7,1.68373283380086e-5
ZNF394,RFS,0.9326480249152279,0.3180443629023228,1.8779584087226988,0.8745873672716071,converged,0.9430747255562877,Fun-CIM,0.337,0.00496610072169666,0.0142144017056664
ZNF417,RFS,0.5994769826828834,0.24584029771745874,1.3744565491297471,0.22991559151651708,converged,0.4621391942041438,Fun-CIM,0.429,1.6623518438776e-4,0.00106793512394564
ZNF418,RFS,1.0200316416014206,0.43397556773351753,2.2256780461402257,0.9608048173664061,converged,0.9813776718743239,Fun-CIM,0.351,0.0051116974627583,0.014516978686439
ZNF430,RFS,2.558232274528742,1.0836034000200754,6.65571138140067,0.03217332747563162,converged,0.1359284827349307,Fun-CIM,0.347,0.00454570255311498,0.0131862035496954
ZNF44,RFS,1.0170665945844686,0.4485481841039777,2.1428339977826725,0.9655089114632762,converged,0.9827619916681182,Fun-CIM,0.544,8.25095464607601e-6,1.3524760708516e-4
ZNF441,RFS,0.8222327448809844,0.3888037446346261,1.781658433051864,0.6056527508034708,converged,0.7968663695694055,Fun-CIM,0.359,0.00203407872196036,0.00715527692017028
ZNF493,RFS,0.3619373932485884,0.1385149395657754,0.8856279113882677,0.026453448011589442,converged,0.11997975532710156,Fun-CIM,0.435,2.9198961939632e-4,0.00162899471873738
ZNF557,RFS,1.2777110067960353,0.5866027609346998,2.9881544376169917,0.5521799157236285,converged,0.7574078818868821,Fun-CIM,0.45,5.6119511776687e-4,0.00269170508974158
ZNF580,RFS,1.1723965278060082,0.5269661553622164,3.969518133774524,0.7406257276342508,converged,0.8753924202923588,Fun-CIM,0.436,9.1918457560021e-4,0.00387189698352546
ZNF581,RFS,9.7945203191169945,2.4670528145215305,88.13442037421417,2.6168581237917543e-4,converged,0.018450619437219297,Dys-CIM,-0.359,0.00166952708978275,0.0148172757663116
ZNF582-DT,RFS,1.0048596446906193,0.4279273547267483,2.0522986289911045,0.9899613916685294,converged,0.9946627008555576,Fun-CIM,0.501,8.37937981265425e-5,6.4991287327415e-4
ZNF589,RFS,0.7776544705432774,0.41841309881732525,1.7715716659912808,0.5040567665604538,converged,0.7145767721914603,Fun-CIM,0.521,1.11519438138939e-5,1.5974406003685e-4
ZNF592,RFS,2.6528745614541345,0.949482249046545,8.227799574303177,0.06363915649901875,converged,0.20400344323603198,Fun-CIM,0.391,9.3791694564921e-4,0.00390901164765989
ZNF616,RFS,1.0830215600744204,0.5083399825977428,2.7953353862676216,0.8530224250403383,converged,0.9347843414692169,Fun-CIM,0.348,0.00395127614153421,0.0119100077062358
ZNF674,RFS,0.8964478500405159,0.41795246826859356,2.142192337342846,0.7934286121133265,converged,0.9032035161720495,Fun-CIM,0.398,8.3455046342302e-4,0.00361562734834499
