"Patient_ID","Biopsy","Surgery","Delta","Method","Cell_Type","cluster"
"OB_0095",0.0215450602310985,0.0299280168486266,0.00838295661752815,"xcell","Plasmacytoid dendritic cell","Dys-CIM"
"OB_0157",0.00593808508535935,0.000000000000000000362025449553109,-0.00593808508535935,"xcell","Plasmacytoid dendritic cell","Dys-CIM"
"OB_0190",0,0.00000000000000000134584539890323,0.00000000000000000134584539890323,"xcell","Plasmacytoid dendritic cell","Dys-CIM"
"OB_0234",0.0121007790286711,0.00000000000000000310380763373643,-0.0121007790286711,"xcell","Plasmacytoid dendritic cell","Dys-CIM"
"OB_0237",0.0244965800722538,0.00356637774931597,-0.0209302023229378,"xcell","Plasmacytoid dendritic cell","Dys-CIM"
"OB_0261",0.0506637489851852,0.00000000000000000118122072271901,-0.0506637489851852,"xcell","Plasmacytoid dendritic cell","Dys-CIM"
"OB_0273",0.0523129585970859,0,-0.0523129585970859,"xcell","Plasmacytoid dendritic cell","Dys-CIM"
"OB_0344",0.00334564401219659,0.00000000000000000840139693337889,-0.00334564401219658,"xcell","Plasmacytoid dendritic cell","Dys-CIM"
"2271",0.247372889837361,0.119875535623215,-0.127497354214146,"xcell","T cell CD4+ (aggregated)","Fun-CIM"
"2472",0.437786544233741,0.2625469242083,-0.175239620025441,"xcell","T cell CD4+ (aggregated)","Fun-CIM"
"2653",0.0108978340257622,0.0262121323384048,0.0153142983126426,"xcell","T cell CD4+ (aggregated)","Fun-CIM"
"2661",0.110461109395977,0.0137006567986668,-0.0967604525973107,"xcell","T cell CD4+ (aggregated)","Fun-CIM"
"2677",0.0962257333803001,0.0379081091165584,-0.0583176242637417,"xcell","T cell CD4+ (aggregated)","Fun-CIM"
"2739",0.0531705553556689,0.00955089431598481,-0.0436196610396841,"xcell","T cell CD4+ (aggregated)","Fun-CIM"
"2789",0.147588722532701,0.155393008988441,0.00780428645574027,"xcell","T cell CD4+ (aggregated)","Fun-CIM"
"2817",0.230758652481592,0.0649338156070737,-0.165824836874519,"xcell","T cell CD4+ (aggregated)","Fun-CIM"
"2852",0.102053886629876,0.0605861376506683,-0.0414677489792074,"xcell","T cell CD4+ (aggregated)","Fun-CIM"
"2976",0.199741526136292,0.198839557072225,-0.000901969064067115,"xcell","T cell CD4+ (aggregated)","Fun-CIM"
"3001",0.022753359913135,0.0193617314839257,-0.00339162842920922,"xcell","T cell CD4+ (aggregated)","Fun-CIM"
"3036",0.0510283260258879,0.0579254354615731,0.00689710943568528,"xcell","T cell CD4+ (aggregated)","Fun-CIM"
"3065",0.152923786167053,0.0184166108159645,-0.134507175351088,"xcell","T cell CD4+ (aggregated)","Fun-CIM"
"3067",0.0946401455006328,0.0420818857650441,-0.0525582597355887,"xcell","T cell CD4+ (aggregated)","Fun-CIM"
"3130",0.100986639545961,0.043311665202882,-0.0576749743430786,"xcell","T cell CD4+ (aggregated)","Fun-CIM"
"3161",0.0368495783970015,0.0141150260195399,-0.0227345523774616,"xcell","T cell CD4+ (aggregated)","Fun-CIM"
"97",0.131564352861376,0.0994148928371989,-0.0321494600241771,"xcell","T cell CD4+ (aggregated)","Fun-CIM"
"OB_0001",0.589974169172887,0.402390903721125,-0.187583265451762,"xcell","T cell CD4+ (aggregated)","Fun-CIM"
"OB_0038",0.267925665863167,0.114751575824583,-0.153174090038584,"xcell","T cell CD4+ (aggregated)","Fun-CIM"
"OB_0080",0.263892725473254,0.0668074245465497,-0.197085300926705,"xcell","T cell CD4+ (aggregated)","Fun-CIM"
"OB_0139",0.575222495865909,0.629754723303075,0.0545322274371659,"xcell","T cell CD4+ (aggregated)","Fun-CIM"
"OB_0163",0.251353487275681,0.445271431917794,0.193917944642113,"xcell","T cell CD4+ (aggregated)","Fun-CIM"
"OB_0168",0.141919051848511,0.0530854677753763,-0.0888335840731348,"xcell","T cell CD4+ (aggregated)","Fun-CIM"
"OB_0235",0.189401691312549,0.11925729001546,-0.0701444012970891,"xcell","T cell CD4+ (aggregated)","Fun-CIM"
"OB_0315",0.34103249725263,0.442585284876822,0.101552787624192,"xcell","T cell CD4+ (aggregated)","Fun-CIM"
"2046",0.438984899670611,0.565336181596755,0.126351281926145,"xcell","T cell CD4+ (aggregated)","Dys-CIM"
"2492",0.375073798220357,0.272284934062516,-0.102788864157841,"xcell","T cell CD4+ (aggregated)","Dys-CIM"
"2691",0.20747871144609,0.0700068155114281,-0.137471895934662,"xcell","T cell CD4+ (aggregated)","Dys-CIM"
"OB_0095",0.363467230149214,0.58279100694373,0.219323776794515,"xcell","T cell CD4+ (aggregated)","Dys-CIM"
"OB_0157",0.359125377306735,0.416315186147297,0.0571898088405613,"xcell","T cell CD4+ (aggregated)","Dys-CIM"
"OB_0190",0.434288215524163,0.423965051520425,-0.0103231640037378,"xcell","T cell CD4+ (aggregated)","Dys-CIM"
"OB_0234",0.299706362698962,0.409351469326932,0.10964510662797,"xcell","T cell CD4+ (aggregated)","Dys-CIM"
"OB_0237",0.582585954388532,0.615172809835511,0.0325868554469787,"xcell","T cell CD4+ (aggregated)","Dys-CIM"
"OB_0261",0.821840296336355,0.527978370913051,-0.293861925423303,"xcell","T cell CD4+ (aggregated)","Dys-CIM"
"OB_0273",0.807697389750911,0.250016264805865,-0.557681124945046,"xcell","T cell CD4+ (aggregated)","Dys-CIM"
"OB_0344",0.234393208123914,0.378935889465429,0.144542681341515,"xcell","T cell CD4+ (aggregated)","Dys-CIM"
"2271",0.000632851091350237,0.00000000000000000277200536268248,-0.000632851091350234,"xcell","T cell CD8+ (aggregated)","Fun-CIM"
"2472",0.0291252554708169,0.00255883994306703,-0.0265664155277499,"xcell","T cell CD8+ (aggregated)","Fun-CIM"
"2653",0.00000000000000000452415820189473,0.00302149547804715,0.00302149547804714,"xcell","T cell CD8+ (aggregated)","Fun-CIM"
"2661",0.000000000000000000995220028891377,0.00000000000000000566172149075851,0.00000000000000000466650146186714,"xcell","T cell CD8+ (aggregated)","Fun-CIM"
"2677",0.0817757365954572,0.00000000000000000333936422987742,-0.0817757365954572,"xcell","T cell CD8+ (aggregated)","Fun-CIM"
"2739",0.000744691390357155,0.00346598750581761,0.00272129611546045,"xcell","T cell CD8+ (aggregated)","Fun-CIM"
"2789",0.126358526984334,0.285393714052351,0.159035187068016,"xcell","T cell CD8+ (aggregated)","Fun-CIM"
"2817",0.140973136510533,0.0316091548270863,-0.109363981683447,"xcell","T cell CD8+ (aggregated)","Fun-CIM"
"2852",0.000834558774828905,0.00100266649715064,0.000168107722321734,"xcell","T cell CD8+ (aggregated)","Fun-CIM"
"2976",0.0987797890841719,0.233559626584039,0.134779837499867,"xcell","T cell CD8+ (aggregated)","Fun-CIM"
"3001",0.0137615165061797,0,-0.0137615165061797,"xcell","T cell CD8+ (aggregated)","Fun-CIM"
"3036",0.0109148915385649,0.00748798209613725,-0.00342690944242764,"xcell","T cell CD8+ (aggregated)","Fun-CIM"
"3065",0.029402350495005,0.000673044207071795,-0.0287293062879332,"xcell","T cell CD8+ (aggregated)","Fun-CIM"
"3067",0.00114001714429079,0.00000000000000000344646469117937,-0.00114001714429079,"xcell","T cell CD8+ (aggregated)","Fun-CIM"
"3130",0.0734269527102256,0.000000000000000000558062314358651,-0.0734269527102256,"xcell","T cell CD8+ (aggregated)","Fun-CIM"
"3161",0.00312827804775034,0.00379484383800845,0.000666565790258113,"xcell","T cell CD8+ (aggregated)","Fun-CIM"
"97",0.00000000000000000170847848011491,0.00470289656078947,0.00470289656078947,"xcell","T cell CD8+ (aggregated)","Fun-CIM"
"OB_0001",0.153761070852649,0.0314665124092053,-0.122294558443444,"xcell","T cell CD8+ (aggregated)","Fun-CIM"
"OB_0038",0.00000000000000000282145999465372,0.000000000000000000274639635947808,-0.00000000000000000254682035870591,"xcell","T cell CD8+ (aggregated)","Fun-CIM"
"OB_0080",0.0138620933871966,0.00637876842796885,-0.00748332495922774,"xcell","T cell CD8+ (aggregated)","Fun-CIM"
"OB_0139",0.268458430583898,0.774395742026564,0.505937311442666,"xcell","T cell CD8+ (aggregated)","Fun-CIM"
"OB_0163",0.00947932008030488,0.511919163052028,0.502439842971723,"xcell","T cell CD8+ (aggregated)","Fun-CIM"
"OB_0168",0.00475223815093402,0.0125408540196542,0.00778861586872018,"xcell","T cell CD8+ (aggregated)","Fun-CIM"
"OB_0235",0.0122262149820602,0.0999788770301775,0.0877526620481173,"xcell","T cell CD8+ (aggregated)","Fun-CIM"
"OB_0315",0.0774491327503616,0.0290824342026983,-0.0483666985476633,"xcell","T cell CD8+ (aggregated)","Fun-CIM"
"2046",0.139168943656068,0.0278353418799796,-0.111333601776089,"xcell","T cell CD8+ (aggregated)","Dys-CIM"
"2492",0.263368898152504,0.0853017636859807,-0.178067134466524,"xcell","T cell CD8+ (aggregated)","Dys-CIM"
"2691",0.236201729546495,0.0884152199223809,-0.147786509624114,"xcell","T cell CD8+ (aggregated)","Dys-CIM"
"OB_0095",0.166912436703162,0.0887097710345702,-0.0782026656685922,"xcell","T cell CD8+ (aggregated)","Dys-CIM"
"OB_0157",0.156864199006939,0.0682865773611012,-0.0885776216458379,"xcell","T cell CD8+ (aggregated)","Dys-CIM"
"OB_0190",0.00000000000000000128840446741396,0.000731746382575285,0.000731746382575284,"xcell","T cell CD8+ (aggregated)","Dys-CIM"
"OB_0234",0.0409615726220369,0.0000000000000000138920443022503,-0.0409615726220368,"xcell","T cell CD8+ (aggregated)","Dys-CIM"
"OB_0237",0.221788738152949,0.0509312134041593,-0.17085752474879,"xcell","T cell CD8+ (aggregated)","Dys-CIM"
"OB_0261",0.385864136222294,0.027284227779596,-0.358579908442698,"xcell","T cell CD8+ (aggregated)","Dys-CIM"
"OB_0273",0.368547442976765,0.00506479779591089,-0.363482645180854,"xcell","T cell CD8+ (aggregated)","Dys-CIM"
"OB_0344",0.0344297561824986,0.0047065488465557,-0.0297232073359429,"xcell","T cell CD8+ (aggregated)","Dys-CIM"
"2271",0.053405541037163,0.000000000000000000954117333220678,-0.053405541037163,"xcell","T cell NK","Fun-CIM"
"2472",0,0.00833270033565624,0.00833270033565624,"xcell","T cell NK","Fun-CIM"
"2653",0.00531353792388514,0,-0.00531353792388514,"xcell","T cell NK","Fun-CIM"
"2661",0,0.00000000000000000232714551429773,0.00000000000000000232714551429773,"xcell","T cell NK","Fun-CIM"
"2677",0.00849597568955557,0.00452328764390939,-0.00397268804564618,"xcell","T cell NK","Fun-CIM"
"2739",0.000000000000000000186832920746073,0,-0.000000000000000000186832920746073,"xcell","T cell NK","Fun-CIM"
"2789",0.00206069222105495,0.0218612274559117,0.0198005352348568,"xcell","T cell NK","Fun-CIM"
"2817",0.015155949950816,0,-0.015155949950816,"xcell","T cell NK","Fun-CIM"
"2852",0.00696653909112241,0,-0.00696653909112241,"xcell","T cell NK","Fun-CIM"
"2976",0.0141609650534235,0,-0.0141609650534235,"xcell","T cell NK","Fun-CIM"
"3001",0.00914009596298786,0,-0.00914009596298786,"xcell","T cell NK","Fun-CIM"
"3036",0,0.00000000000000000651105768084813,0.00000000000000000651105768084813,"xcell","T cell NK","Fun-CIM"
"3065",0.0120357955168038,0.00000000000000000133308088684392,-0.0120357955168038,"xcell","T cell NK","Fun-CIM"
"3067",0.025468771313126,0,-0.025468771313126,"xcell","T cell NK","Fun-CIM"
"3130",0.00839241500648114,0,-0.00839241500648114,"xcell","T cell NK","Fun-CIM"
"3161",0,0.000000000000000000855895358894404,0.000000000000000000855895358894404,"xcell","T cell NK","Fun-CIM"
"97",0.00876080473623892,0.00797256915729552,-0.000788235578943397,"xcell","T cell NK","Fun-CIM"
"OB_0001",0.0000000000000000022259795708694,0.000000000000000000643329990818909,-0.00000000000000000158264958005049,"xcell","T cell NK","Fun-CIM"
"OB_0038",0.0000000000000000000621734181263131,0.00836677681610434,0.00836677681610434,"xcell","T cell NK","Fun-CIM"
"OB_0080",0,0.0157566824967985,0.0157566824967985,"xcell","T cell NK","Fun-CIM"
"OB_0139",0.00653141970555907,0.00395117341333386,-0.00258024629222521,"xcell","T cell NK","Fun-CIM"
"OB_0163",0.000946365024981145,0.000000000000000000436147668169639,-0.000946365024981144,"xcell","T cell NK","Fun-CIM"
"OB_0168",0.0000000000000000000649581597780553,0,-0.0000000000000000000649581597780553,"xcell","T cell NK","Fun-CIM"
"OB_0235",0,0.00521598523602514,0.00521598523602514,"xcell","T cell NK","Fun-CIM"
"OB_0315",0.0000000000000000000372878344133245,0,-0.0000000000000000000372878344133245,"xcell","T cell NK","Fun-CIM"
"2046",0,0.00000000000000000467402729100335,0.00000000000000000467402729100335,"xcell","T cell NK","Dys-CIM"
"2492",0.00849932312430201,0.0051422636250666,-0.00335705949923541,"xcell","T cell NK","Dys-CIM"
"2691",0.0181853978618197,0.00511718885119678,-0.0130682090106229,"xcell","T cell NK","Dys-CIM"
"OB_0095",0.000720389860520534,0.00999680849188141,0.00927641863136088,"xcell","T cell NK","Dys-CIM"
"OB_0157",0.00000000000000000131097351748881,0.00372181506338792,0.00372181506338792,"xcell","T cell NK","Dys-CIM"
"OB_0190",0.00000000000000000373975525138887,0.0625373255983434,0.0625373255983434,"xcell","T cell NK","Dys-CIM"
"OB_0234",0,0.000000000000000000316818655094976,0.000000000000000000316818655094976,"xcell","T cell NK","Dys-CIM"
"OB_0237",0.000291406409279326,0.0112233420753336,0.0109319356660543,"xcell","T cell NK","Dys-CIM"
"OB_0261",0,0.00828593735305783,0.00828593735305783,"xcell","T cell NK","Dys-CIM"
"OB_0273",0.000000000000000000223173514768348,0.00000000000000000013526632592386,-0.0000000000000000000879071888444877,"xcell","T cell NK","Dys-CIM"
"OB_0344",0.0119549494306085,0.0076655597399452,-0.00428938969066329,"xcell","T cell NK","Dys-CIM"
"2271",0.0000000000000000137806991414163,0.0000000000000000182661410928196,0.0000000000000000044854419514033,"xcell","T cell gamma delta","Fun-CIM"
"2472",0.0000000000000000013283689299327,0,-0.0000000000000000013283689299327,"xcell","T cell gamma delta","Fun-CIM"
"2653",0,0.000000000000000000593093531888211,0.000000000000000000593093531888211,"xcell","T cell gamma delta","Fun-CIM"
"2661",0,0.0000000000000000158862311362607,0.0000000000000000158862311362607,"xcell","T cell gamma delta","Fun-CIM"
"2677",0,0.000000000000000000019665038557621,0.000000000000000000019665038557621,"xcell","T cell gamma delta","Fun-CIM"
"2739",0.000000000000000000394557435823241,0,-0.000000000000000000394557435823241,"xcell","T cell gamma delta","Fun-CIM"
"2789",0.00314342692206367,0.00000000000000000000514372282535137,-0.00314342692206367,"xcell","T cell gamma delta","Fun-CIM"
"2817",0.000000000000000000357166251110975,0,-0.000000000000000000357166251110975,"xcell","T cell gamma delta","Fun-CIM"
"2852",0,0,0,"xcell","T cell gamma delta","Fun-CIM"
"2976",0.000499542288816987,0.00781416958957807,0.00731462730076109,"xcell","T cell gamma delta","Fun-CIM"
"3001",0,0,0,"xcell","T cell gamma delta","Fun-CIM"
"3036",0.000000000000000000495080606172755,0,-0.000000000000000000495080606172755,"xcell","T cell gamma delta","Fun-CIM"
"3065",0,0.00000000000000000781494046372978,0.00000000000000000781494046372978,"xcell","T cell gamma delta","Fun-CIM"
"3067",0.00000000000000000294837636890819,0.0000000000000000118734320139656,0.0000000000000000089250556450574,"xcell","T cell gamma delta","Fun-CIM"
"3130",0,0.000000000000000000987280786018819,0.000000000000000000987280786018819,"xcell","T cell gamma delta","Fun-CIM"
"3161",0.00000000000000000275098728193895,0.00000000000000000207555321302179,-0.000000000000000000675434068917155,"xcell","T cell gamma delta","Fun-CIM"
"97",0.000000000000000000661504098163592,0.000000000000000000180670780214574,-0.000000000000000000480833317949018,"xcell","T cell gamma delta","Fun-CIM"
"OB_0001",0,0,0,"xcell","T cell gamma delta","Fun-CIM"
"OB_0038",0.00000000000000000316344041019177,0,-0.00000000000000000316344041019177,"xcell","T cell gamma delta","Fun-CIM"
"OB_0080",0,0.00000000000000000325160527006461,0.00000000000000000325160527006461,"xcell","T cell gamma delta","Fun-CIM"
"OB_0139",0,0.0108085086683078,0.0108085086683078,"xcell","T cell gamma delta","Fun-CIM"
"OB_0163",0,0,0,"xcell","T cell gamma delta","Fun-CIM"
"OB_0168",0.00000000000000000333002077435385,0,-0.00000000000000000333002077435385,"xcell","T cell gamma delta","Fun-CIM"
"OB_0235",0,0.0000000000000000276793650604885,0.0000000000000000276793650604885,"xcell","T cell gamma delta","Fun-CIM"
"OB_0315",0.00000000000000000637213635167602,0,-0.00000000000000000637213635167602,"xcell","T cell gamma delta","Fun-CIM"
"2046",0.00000000000000000117467655601332,0,-0.00000000000000000117467655601332,"xcell","T cell gamma delta","Dys-CIM"
"2492",0.0082299963440852,0,-0.0082299963440852,"xcell","T cell gamma delta","Dys-CIM"
"2691",0.00684746839573454,0.0000000000000000031334824381966,-0.00684746839573453,"xcell","T cell gamma delta","Dys-CIM"
"OB_0095",0.00000000000000000573042694164414,0,-0.00000000000000000573042694164414,"xcell","T cell gamma delta","Dys-CIM"
"OB_0157",0,0.0000000000000000101980703988648,0.0000000000000000101980703988648,"xcell","T cell gamma delta","Dys-CIM"
"OB_0190",0.000000000000000020480218321675,0.00000000000000000133980814111741,-0.0000000000000000191404101805576,"xcell","T cell gamma delta","Dys-CIM"
"OB_0234",0,0,0,"xcell","T cell gamma delta","Dys-CIM"
"OB_0237",0.00000000000000000100493861882973,0,-0.00000000000000000100493861882973,"xcell","T cell gamma delta","Dys-CIM"
"OB_0261",0.000000000000000000877738365570257,0,-0.000000000000000000877738365570257,"xcell","T cell gamma delta","Dys-CIM"
"OB_0273",0.00000000000000000123759316054141,0,-0.00000000000000000123759316054141,"xcell","T cell gamma delta","Dys-CIM"
"OB_0344",0,0,0,"xcell","T cell gamma delta","Dys-CIM"
"2271",0,0,0,"xcell","T cell regulatory (Tregs)","Fun-CIM"
"2472",0.0000000000000000110315549737684,0,-0.0000000000000000110315549737684,"xcell","T cell regulatory (Tregs)","Fun-CIM"
"2653",0,0.000000000000000000949861506744106,0.000000000000000000949861506744106,"xcell","T cell regulatory (Tregs)","Fun-CIM"
"2661",0,0.00000000000000000268820197611074,0.00000000000000000268820197611074,"xcell","T cell regulatory (Tregs)","Fun-CIM"
"2677",0,0.00000000000000000106408520771213,0.00000000000000000106408520771213,"xcell","T cell regulatory (Tregs)","Fun-CIM"
"2739",0.000000000000000000181245938391168,0.00000000000000000184271824340724,0.00000000000000000166147230501607,"xcell","T cell regulatory (Tregs)","Fun-CIM"
"2789",0.00034711248423519,0,-0.00034711248423519,"xcell","T cell regulatory (Tregs)","Fun-CIM"
"2817",0.00000000000000000196722770735673,0,-0.00000000000000000196722770735673,"xcell","T cell regulatory (Tregs)","Fun-CIM"
"2852",0,0.00000000000000000222601807897407,0.00000000000000000222601807897407,"xcell","T cell regulatory (Tregs)","Fun-CIM"
"2976",0.0103469772307333,0.0166543076310664,0.00630733040033309,"xcell","T cell regulatory (Tregs)","Fun-CIM"
"3001",0.0000000000000000122494068042696,0.00000000000000000285085704749203,-0.00000000000000000939854975677753,"xcell","T cell regulatory (Tregs)","Fun-CIM"
"3036",0,0,0,"xcell","T cell regulatory (Tregs)","Fun-CIM"
"3065",0,0,0,"xcell","T cell regulatory (Tregs)","Fun-CIM"
"3067",0.00000000000000000476553844468237,0.00000000000000000317167308995514,-0.00000000000000000159386535472724,"xcell","T cell regulatory (Tregs)","Fun-CIM"
"3130",0.0000000000000000140136761475014,0.0000000000000000000935297678426955,-0.0000000000000000139201463796588,"xcell","T cell regulatory (Tregs)","Fun-CIM"
